id,name,category,price,stock
9527,breakroom-9527,breakroom,51.99,189
9528,furniture-9528,furniture,53.36,196
9529,stationery-9529,stationery,54.73,203
9530,peripherals-9530,peripherals,56.10,210
9531,storage-9531,storage,57.47,217
9532,lighting-9532,lighting,58.84,224
9533,breakroom-9533,breakroom,60.21,231
9534,furniture-9534,furniture,61.58,238
9535,stationery-9535,stationery,62.95,245
9536,peripherals-9536,peripherals,64.32,252
9537,storage-9537,storage,65.69,259
9538,lighting-9538,lighting,67.06,266
9539,breakroom-9539,breakroom,68.43,273
9540,furniture-9540,furniture,69.80,280
9541,stationery-9541,stationery,71.17,287
9542,peripherals-9542,peripherals,72.54,294
9543,storage-9543,storage,73.91,301
9544,lighting-9544,lighting,75.28,308
9545,breakroom-9545,breakroom,76.65,315
9546,furniture-9546,furniture,78.02,322
9547,stationery-9547,stationery,79.39,329
9548,peripherals-9548,peripherals,80.76,336
9549,storage-9549,storage,82.13,343
9550,lighting-9550,lighting,83.50,350
9551,breakroom-9551,breakroom,84.87,357
9552,furniture-9552,furniture,86.24,364
9553,stationery-9553,stationery,87.61,371
9554,peripherals-9554,peripherals,88.98,378
9555,storage-9555,storage,90.35,385
9556,lighting-9556,lighting,91.72,392
9557,breakroom-9557,breakroom,93.09,399
9558,furniture-9558,furniture,94.46,406
9559,stationery-9559,stationery,95.83,413
9560,peripherals-9560,peripherals,97.20,420
9561,storage-9561,storage,98.57,427
9562,lighting-9562,lighting,99.94,434
9563,breakroom-9563,breakroom,1.31,441
9564,furniture-9564,furniture,2.68,448
9565,stationery-9565,stationery,4.05,455
9566,peripherals-9566,peripherals,5.42,462
9567,storage-9567,storage,6.79,469
9568,lighting-9568,lighting,8.16,476
9569,breakroom-9569,breakroom,9.53,483
9570,furniture-9570,furniture,10.90,490
9571,stationery-9571,stationery,12.27,497
9572,peripherals-9572,peripherals,13.64,4
9573,storage-9573,storage,15.01,11
9574,lighting-9574,lighting,16.38,18
9575,breakroom-9575,breakroom,17.75,25
9576,furniture-9576,furniture,19.12,32
9577,stationery-9577,stationery,20.49,39
9578,peripherals-9578,peripherals,21.86,46
9579,storage-9579,storage,23.23,53
9580,lighting-9580,lighting,24.60,60
9581,breakroom-9581,breakroom,25.97,67
9582,furniture-9582,furniture,27.34,74
9583,stationery-9583,stationery,28.71,81
9584,peripherals-9584,peripherals,30.08,88
9585,storage-9585,storage,31.45,95
9586,lighting-9586,lighting,32.82,102
9587,breakroom-9587,breakroom,34.19,109
9588,furniture-9588,furniture,35.56,116
9589,stationery-9589,stationery,36.93,123
9590,peripherals-9590,peripherals,38.30,130
9591,storage-9591,storage,39.67,137
9592,lighting-9592,lighting,41.04,144
9593,breakroom-9593,breakroom,42.41,151
9594,furniture-9594,furniture,43.78,158
9595,stationery-9595,stationery,45.15,165
9596,peripherals-9596,peripherals,46.52,172
9597,storage-9597,storage,47.89,179
9598,lighting-9598,lighting,49.26,186
9599,breakroom-9599,breakroom,50.63,193
9600,furniture-9600,furniture,52.00,200
9601,stationery-9601,stationery,53.37,207
9602,peripherals-9602,peripherals,54.74,214
9603,storage-9603,storage,56.11,221
9604,lighting-9604,lighting,57.48,228
9605,breakroom-9605,breakroom,58.85,235
9606,furniture-9606,furniture,60.22,242
9607,stationery-9607,stationery,61.59,249
9608,peripherals-9608,peripherals,62.96,256
9609,storage-9609,storage,64.33,263
9610,lighting-9610,lighting,65.70,270
9611,breakroom-9611,breakroom,67.07,277
9612,furniture-9612,furniture,68.44,284
9613,stationery-9613,stationery,69.81,291
9614,peripherals-9614,peripherals,71.18,298
9615,storage-9615,storage,72.55,305
9616,lighting-9616,lighting,73.92,312
9617,breakroom-9617,breakroom,75.29,319
9618,furniture-9618,furniture,76.66,326
9619,stationery-9619,stationery,78.03,333
9620,peripherals-9620,peripherals,79.40,340
9621,storage-9621,storage,80.77,347
9622,lighting-9622,lighting,82.14,354
9623,breakroom-9623,breakroom,83.51,361
9624,furniture-9624,furniture,84.88,368
9625,stationery-9625,stationery,86.25,375
9626,peripherals-9626,peripherals,87.62,382
9627,storage-9627,storage,88.99,389
9628,lighting-9628,lighting,90.36,396
9629,breakroom-9629,breakroom,91.73,403
9630,furniture-9630,furniture,93.10,410
9631,stationery-9631,stationery,94.47,417
9632,peripherals-9632,peripherals,95.84,424
9633,storage-9633,storage,97.21,431
9634,lighting-9634,lighting,98.58,438
9635,breakroom-9635,breakroom,99.95,445
9636,furniture-9636,furniture,1.32,452
9637,stationery-9637,stationery,2.69,459
9638,peripherals-9638,peripherals,4.06,466
9639,storage-9639,storage,5.43,473
9640,lighting-9640,lighting,6.80,480
9641,breakroom-9641,breakroom,8.17,487
9642,furniture-9642,furniture,9.54,494
9643,stationery-9643,stationery,10.91,1
9644,peripherals-9644,peripherals,12.28,8
9645,storage-9645,storage,13.65,15
9646,lighting-9646,lighting,15.02,22
9647,breakroom-9647,breakroom,16.39,29
9648,furniture-9648,furniture,17.76,36
9649,stationery-9649,stationery,19.13,43
9650,peripherals-9650,peripherals,20.50,50
9651,storage-9651,storage,21.87,57
9652,lighting-9652,lighting,23.24,64
9653,breakroom-9653,breakroom,24.61,71
9654,furniture-9654,furniture,25.98,78
9655,stationery-9655,stationery,27.35,85
9656,peripherals-9656,peripherals,28.72,92
9657,storage-9657,storage,30.09,99
9658,lighting-9658,lighting,31.46,106
9659,breakroom-9659,breakroom,32.83,113
9660,furniture-9660,furniture,34.20,120
9661,stationery-9661,stationery,35.57,127
9662,peripherals-9662,peripherals,36.94,134
9663,storage-9663,storage,38.31,141
9664,lighting-9664,lighting,39.68,148
9665,breakroom-9665,breakroom,41.05,155
9666,furniture-9666,furniture,42.42,162
9667,stationery-9667,stationery,43.79,169
9668,peripherals-9668,peripherals,45.16,176
9669,storage-9669,storage,46.53,183
9670,lighting-9670,lighting,47.90,190
9671,breakroom-9671,breakroom,49.27,197
9672,furniture-9672,furniture,50.64,204
9673,stationery-9673,stationery,52.01,211
9674,peripherals-9674,peripherals,53.38,218
9675,storage-9675,storage,54.75,225
9676,lighting-9676,lighting,56.12,232
9677,breakroom-9677,breakroom,57.49,239
9678,furniture-9678,furniture,58.86,246
9679,stationery-9679,stationery,60.23,253
9680,peripherals-9680,peripherals,61.60,260
9681,storage-9681,storage,62.97,267
9682,lighting-9682,lighting,64.34,274
9683,breakroom-9683,breakroom,65.71,281
9684,furniture-9684,furniture,67.08,288
9685,stationery-9685,stationery,68.45,295
9686,peripherals-9686,peripherals,69.82,302
9687,storage-9687,storage,71.19,309
9688,lighting-9688,lighting,72.56,316
9689,breakroom-9689,breakroom,73.93,323
9690,furniture-9690,furniture,75.30,330
9691,stationery-9691,stationery,76.67,337
9692,peripherals-9692,peripherals,78.04,344
9693,storage-9693,storage,79.41,351
9694,lighting-9694,lighting,80.78,358
9695,breakroom-9695,breakroom,82.15,365
9696,furniture-9696,furniture,83.52,372
9697,stationery-9697,stationery,84.89,379
9698,peripherals-9698,peripherals,86.26,386
9699,storage-9699,storage,87.63,393
9700,lighting-9700,lighting,89.00,400
9701,breakroom-9701,breakroom,90.37,407
9702,furniture-9702,furniture,91.74,414
9703,stationery-9703,stationery,93.11,421
9704,peripherals-9704,peripherals,94.48,428
9705,storage-9705,storage,95.85,435
9706,lighting-9706,lighting,97.22,442
9707,breakroom-9707,breakroom,98.59,449
9708,furniture-9708,furniture,99.96,456
9709,stationery-9709,stationery,1.33,463
9710,peripherals-9710,peripherals,2.70,470
9711,storage-9711,storage,4.07,477
9712,lighting-9712,lighting,5.44,484
9713,breakroom-9713,breakroom,6.81,491
9714,furniture-9714,furniture,8.18,498
9715,stationery-9715,stationery,9.55,5
9716,peripherals-9716,peripherals,10.92,12
9717,storage-9717,storage,12.29,19
9718,lighting-9718,lighting,13.66,26
9719,breakroom-9719,breakroom,15.03,33
9720,furniture-9720,furniture,16.40,40
9721,stationery-9721,stationery,17.77,47
9722,peripherals-9722,peripherals,19.14,54
9723,storage-9723,storage,20.51,61
9724,lighting-9724,lighting,21.88,68
9725,breakroom-9725,breakroom,23.25,75
9726,furniture-9726,furniture,24.62,82
9727,stationery-9727,stationery,25.99,89
9728,peripherals-9728,peripherals,27.36,96
9729,storage-9729,storage,28.73,103
9730,lighting-9730,lighting,30.10,110
9731,breakroom-9731,breakroom,31.47,117
9732,furniture-9732,furniture,32.84,124
9733,stationery-9733,stationery,34.21,131
9734,peripherals-9734,peripherals,35.58,138
9735,storage-9735,storage,36.95,145
9736,lighting-9736,lighting,38.32,152
9737,breakroom-9737,breakroom,39.69,159
9738,furniture-9738,furniture,41.06,166
9739,stationery-9739,stationery,42.43,173
9740,peripherals-9740,peripherals,43.80,180
9741,storage-9741,storage,45.17,187
9742,lighting-9742,lighting,46.54,194
9743,breakroom-9743,breakroom,47.91,201
9744,furniture-9744,furniture,49.28,208
9745,stationery-9745,stationery,50.65,215
9746,peripherals-9746,peripherals,52.02,222
9747,storage-9747,storage,53.39,229
9748,lighting-9748,lighting,54.76,236
9749,breakroom-9749,breakroom,56.13,243
9750,furniture-9750,furniture,57.50,250
9751,stationery-9751,stationery,58.87,257
9752,peripherals-9752,peripherals,60.24,264
9753,storage-9753,storage,61.61,271
9754,lighting-9754,lighting,62.98,278
9755,breakroom-9755,breakroom,64.35,285
9756,furniture-9756,furniture,65.72,292
9757,stationery-9757,stationery,67.09,299
9758,peripherals-9758,peripherals,68.46,306
9759,storage-9759,storage,69.83,313
9760,lighting-9760,lighting,71.20,320
9761,breakroom-9761,breakroom,72.57,327
9762,furniture-9762,furniture,73.94,334
9763,stationery-9763,stationery,75.31,341
9764,peripherals-9764,peripherals,76.68,348
9765,storage-9765,storage,78.05,355
9766,lighting-9766,lighting,79.42,362
9767,breakroom-9767,breakroom,80.79,369
9768,furniture-9768,furniture,82.16,376
9769,stationery-9769,stationery,83.53,383
9770,peripherals-9770,peripherals,84.90,390
9771,storage-9771,storage,86.27,397
9772,lighting-9772,lighting,87.64,404
9773,breakroom-9773,breakroom,89.01,411
9774,furniture-9774,furniture,90.38,418
9775,stationery-9775,stationery,91.75,425
9776,peripherals-9776,peripherals,93.12,432
9777,storage-9777,storage,94.49,439
9778,lighting-9778,lighting,95.86,446
9779,breakroom-9779,breakroom,97.23,453
9780,furniture-9780,furniture,98.60,460
9781,stationery-9781,stationery,99.97,467
9782,peripherals-9782,peripherals,1.34,474
9783,storage-9783,storage,2.71,481
9784,lighting-9784,lighting,4.08,488
9785,breakroom-9785,breakroom,5.45,495
9786,furniture-9786,furniture,6.82,2
9787,stationery-9787,stationery,8.19,9
9788,peripherals-9788,peripherals,9.56,16
9789,storage-9789,storage,10.93,23
9790,lighting-9790,lighting,12.30,30
9791,breakroom-9791,breakroom,13.67,37
9792,furniture-9792,furniture,15.04,44
9793,stationery-9793,stationery,16.41,51
9794,peripherals-9794,peripherals,17.78,58
9795,storage-9795,storage,19.15,65
9796,lighting-9796,lighting,20.52,72
9797,breakroom-9797,breakroom,21.89,79
9798,furniture-9798,furniture,23.26,86
9799,stationery-9799,stationery,24.63,93
9800,peripherals-9800,peripherals,26.00,100
9801,storage-9801,storage,27.37,107
9802,lighting-9802,lighting,28.74,114
9803,breakroom-9803,breakroom,30.11,121
9804,furniture-9804,furniture,31.48,128
9805,stationery-9805,stationery,32.85,135
9806,peripherals-9806,peripherals,34.22,142
9807,storage-9807,storage,35.59,149
9808,lighting-9808,lighting,36.96,156
9809,breakroom-9809,breakroom,38.33,163
9810,furniture-9810,furniture,39.70,170
9811,stationery-9811,stationery,41.07,177
9812,peripherals-9812,peripherals,42.44,184
9813,storage-9813,storage,43.81,191
9814,lighting-9814,lighting,45.18,198
9815,breakroom-9815,breakroom,46.55,205
9816,furniture-9816,furniture,47.92,212
9817,stationery-9817,stationery,49.29,219
9818,peripherals-9818,peripherals,50.66,226
9819,storage-9819,storage,52.03,233
9820,lighting-9820,lighting,53.40,240
9821,breakroom-9821,breakroom,54.77,247
9822,furniture-9822,furniture,56.14,254
9823,stationery-9823,stationery,57.51,261
9824,peripherals-9824,peripherals,58.88,268
9825,storage-9825,storage,60.25,275
9826,lighting-9826,lighting,61.62,282
9827,breakroom-9827,breakroom,62.99,289
9828,furniture-9828,furniture,64.36,296
9829,stationery-9829,stationery,65.73,303
9830,peripherals-9830,peripherals,67.10,310
9831,storage-9831,storage,68.47,317
9832,lighting-9832,lighting,69.84,324
9833,breakroom-9833,breakroom,71.21,331
9834,furniture-9834,furniture,72.58,338
9835,stationery-9835,stationery,73.95,345
9836,peripherals-9836,peripherals,75.32,352
9837,storage-9837,storage,76.69,359
9838,lighting-9838,lighting,78.06,366
9839,breakroom-9839,breakroom,79.43,373
9840,furniture-9840,furniture,80.80,380
9841,stationery-9841,stationery,82.17,387
9842,peripherals-9842,peripherals,83.54,394
9843,storage-9843,storage,84.91,401
9844,lighting-9844,lighting,86.28,408
9845,breakroom-9845,breakroom,87.65,415
9846,furniture-9846,furniture,89.02,422
9847,stationery-9847,stationery,90.39,429
9848,peripherals-9848,peripherals,91.76,436
9849,storage-9849,storage,93.13,443
9850,lighting-9850,lighting,94.50,450
9851,breakroom-9851,breakroom,95.87,457
9852,furniture-9852,furniture,97.24,464
9853,stationery-9853,stationery,98.61,471
9854,peripherals-9854,peripherals,99.98,478
9855,storage-9855,storage,1.35,485
9856,lighting-9856,lighting,2.72,492
9857,breakroom-9857,breakroom,4.09,499
9858,furniture-9858,furniture,5.46,6
9859,stationery-9859,stationery,6.83,13
9860,peripherals-9860,peripherals,8.20,20
9861,storage-9861,storage,9.57,27
9862,lighting-9862,lighting,10.94,34
9863,breakroom-9863,breakroom,12.31,41
9864,furniture-9864,furniture,13.68,48
9865,stationery-9865,stationery,15.05,55
9866,peripherals-9866,peripherals,16.42,62
9867,storage-9867,storage,17.79,69
9868,lighting-9868,lighting,19.16,76
9869,breakroom-9869,breakroom,20.53,83
9870,furniture-9870,furniture,21.90,90
9871,stationery-9871,stationery,23.27,97
9872,peripherals-9872,peripherals,24.64,104
9873,storage-9873,storage,26.01,111
9874,lighting-9874,lighting,27.38,118
9875,breakroom-9875,breakroom,28.75,125
9876,furniture-9876,furniture,30.12,132
9877,stationery-9877,stationery,31.49,139
9878,peripherals-9878,peripherals,32.86,146
9879,storage-9879,storage,34.23,153
9880,lighting-9880,lighting,35.60,160
9881,breakroom-9881,breakroom,36.97,167
9882,furniture-9882,furniture,38.34,174
9883,stationery-9883,stationery,39.71,181
9884,peripherals-9884,peripherals,41.08,188
9885,storage-9885,storage,42.45,195
9886,lighting-9886,lighting,43.82,202
9887,breakroom-9887,breakroom,45.19,209
9888,furniture-9888,furniture,46.56,216
9889,stationery-9889,stationery,47.93,223
9890,peripherals-9890,peripherals,49.30,230
9891,storage-9891,storage,50.67,237
9892,lighting-9892,lighting,52.04,244
9893,breakroom-9893,breakroom,53.41,251
9894,furniture-9894,furniture,54.78,258
9895,stationery-9895,stationery,56.15,265
9896,peripherals-9896,peripherals,57.52,272
9897,storage-9897,storage,58.89,279
9898,lighting-9898,lighting,60.26,286
9899,breakroom-9899,breakroom,61.63,293
9900,furniture-9900,furniture,63.00,300
9901,stationery-9901,stationery,64.37,307
9902,peripherals-9902,peripherals,65.74,314
9903,storage-9903,storage,67.11,321
9904,lighting-9904,lighting,68.48,328
9905,breakroom-9905,breakroom,69.85,335
9906,furniture-9906,furniture,71.22,342
9907,stationery-9907,stationery,72.59,349
9908,peripherals-9908,peripherals,73.96,356
9909,storage-9909,storage,75.33,363
9910,lighting-9910,lighting,76.70,370
9911,breakroom-9911,breakroom,78.07,377
9912,furniture-9912,furniture,79.44,384
9913,stationery-9913,stationery,80.81,391
9914,peripherals-9914,peripherals,82.18,398
9915,storage-9915,storage,83.55,405
9916,lighting-9916,lighting,84.92,412
9917,breakroom-9917,breakroom,86.29,419
9918,furniture-9918,furniture,87.66,426
9919,stationery-9919,stationery,89.03,433
9920,peripherals-9920,peripherals,90.40,440
9921,storage-9921,storage,91.77,447
9922,lighting-9922,lighting,93.14,454
9923,breakroom-9923,breakroom,94.51,461
9924,furniture-9924,furniture,95.88,468
9925,stationery-9925,stationery,97.25,475
9926,peripherals-9926,peripherals,98.62,482
9927,storage-9927,storage,99.99,489
9928,lighting-9928,lighting,1.36,496
9929,breakroom-9929,breakroom,2.73,3
9930,furniture-9930,furniture,4.10,10
9931,stationery-9931,stationery,5.47,17
9932,peripherals-9932,peripherals,6.84,24
9933,storage-9933,storage,8.21,31
9934,lighting-9934,lighting,9.58,38
9935,breakroom-9935,breakroom,10.95,45
9936,furniture-9936,furniture,12.32,52
9937,stationery-9937,stationery,13.69,59
9938,peripherals-9938,peripherals,15.06,66
9939,storage-9939,storage,16.43,73
9940,lighting-9940,lighting,17.80,80
9941,breakroom-9941,breakroom,19.17,87
9942,furniture-9942,furniture,20.54,94
9943,stationery-9943,stationery,21.91,101
9944,peripherals-9944,peripherals,23.28,108
9945,storage-9945,storage,24.65,115
9946,lighting-9946,lighting,26.02,122
9947,breakroom-9947,breakroom,27.39,129
9948,furniture-9948,furniture,28.76,136
9949,stationery-9949,stationery,30.13,143
9950,peripherals-9950,peripherals,31.50,150
9951,storage-9951,storage,32.87,157
9952,lighting-9952,lighting,34.24,164
9953,breakroom-9953,breakroom,35.61,171
9954,furniture-9954,furniture,36.98,178
9955,stationery-9955,stationery,38.35,185
9956,peripherals-9956,peripherals,39.72,192
9957,storage-9957,storage,41.09,199
9958,lighting-9958,lighting,42.46,206
9959,breakroom-9959,breakroom,43.83,213
9960,furniture-9960,furniture,45.20,220
9961,stationery-9961,stationery,46.57,227
9962,peripherals-9962,peripherals,47.94,234
9963,storage-9963,storage,49.31,241
9964,lighting-9964,lighting,50.68,248
9965,breakroom-9965,breakroom,52.05,255
9966,furniture-9966,furniture,53.42,262
9967,stationery-9967,stationery,54.79,269
9968,peripherals-9968,peripherals,56.16,276
9969,storage-9969,storage,57.53,283
9970,lighting-9970,lighting,58.90,290
9971,breakroom-9971,breakroom,60.27,297
9972,furniture-9972,furniture,61.64,304
9973,stationery-9973,stationery,63.01,311
